OBJECTIVE	"Go big or go home @Apple users - here are some apps that make your #4s iPhone ""s-s-super"" http://t.co/t74BQyim via @mashable - MS"
OBJECTIVE	RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple
OBJECTIVE	@pkedrosky @apple I am just waiting for my conf email from iCloud.
OBJECTIVE	Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple
OBJECTIVE	Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...
OBJECTIVE	Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple
OBJECTIVE	Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly.
OBJECTIVE	New Blog! http://t.co/ENCSF1Ju @VerizonWireless @Motorola @Google @Apple #Android #DroidBionic #iPhone4S #4GLTE
OBJECTIVE	Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second.
OBJECTIVE	how do you sync gmail contacts with your iphone? help please! @apple @gmail
OBJECTIVE	"Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile"
OBJECTIVE	YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?
OBJECTIVE	Going to the @apple store today to get this laptop situation figured out
OBJECTIVE	gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance
OBJECTIVE	Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri
OBJECTIVE	Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH
OBJECTIVE	RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?
OBJECTIVE	Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?
OBJECTIVE	This!!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple
OBJECTIVE	👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple
OBJECTIVE	too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq
OBJECTIVE	@apple please provide support for a Bangla keyboard in iOS. It would make the life of many Bengali iOS users easier! #iphone
OBJECTIVE	@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.
OBJECTIVE	Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...
OBJECTIVE	I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple
OBJECTIVE	#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!
OBJECTIVE	Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!
OBJECTIVE	"RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1 ..."
OBJECTIVE	RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
OBJECTIVE	Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL
OBJECTIVE	@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
OBJECTIVE	"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon"
OBJECTIVE	dear invisible intern/assistant: please go pick up my computer from the @apple hospital so i can upgrade to iOS5. thanks!
OBJECTIVE	#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc
OBJECTIVE	Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza
OBJECTIVE	"OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm.."
OBJECTIVE	i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple
OBJECTIVE	"@Apple main office is #nowplaying   A milli - Lil Wayne."
OBJECTIVE	@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson
OBJECTIVE	RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ...
OBJECTIVE	RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov...
OBJECTIVE	Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?
OBJECTIVE	@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!
OBJECTIVE	Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.
OBJECTIVE	@Apple very disappointed Hogwarts not choice on world clock on iPhone
OBJECTIVE	Great video @apple 1987 predicting tablets & a form of #siri at the end of this article RT @jedsinger: (cont) http://t.co/RDBeuCtt
OBJECTIVE	IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5
OBJECTIVE	IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5
OBJECTIVE	IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5
OBJECTIVE	IHS: iPhone 4S shows key design and component changes. http://t.co/Y3Mali6y  @apple #apple #iphome4S #ios5
OBJECTIVE	RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...
OBJECTIVE	Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
OBJECTIVE	RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple
OBJECTIVE	Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple #recession
OBJECTIVE	RT @jldavid: iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)
OBJECTIVE	RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management
OBJECTIVE	"#BreakingNews @Gizmodo reports: @Apple #iPhone 4S sold over $4 million over the weekend! #TrueStory http://t.co/BEj32s6a"
OBJECTIVE	iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)
OBJECTIVE	Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai
OBJECTIVE	Video: SIRI also gets angry. http://t.co/Ku288WX6  @chrisvoss @apple #apple #siri #iphone4S #Ai
OBJECTIVE	Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai
OBJECTIVE	Video: SIRI also gets angry. http://t.co/tzigD99b  @chrisvoss @apple #apple #siri #iphone4S #Ai
OBJECTIVE	@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device.
OBJECTIVE	Really @Apple and @ATT - Removing the 3G/EDGE switch on iOS 5? You do realize that you work on the 3G network in places often, right?
OBJECTIVE	iPhone 4S 8MP camera : It´s a SONY. http://t.co/X1J8HNZu @sony @apple #apple #iphone4S #cameras
OBJECTIVE	iPhone 4S 8MP camera : It´s a SONY. http://t.co/6uYIZeAK @sony @apple #apple #iphone4S #cameras
OBJECTIVE	iPhone 4S 8MP camera : It´s a SONY. http://t.co/njTHOi2x @sony @apple #apple #iphone4S #cameras
OBJECTIVE	iPhone 4S 8MP camera : It´s a SONY. http://t.co/BIqBEhTb @sony @apple #apple #iphone4S #cameras
OBJECTIVE	@Bestbuy or @Apple to purchase my imac, iPad, and printer? #StudentDiscounts?
OBJECTIVE	iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri
OBJECTIVE	iPhone 4S: Setup SIRI for your Tweets. http://t.co/eyHmHSTM @apple #apple #iphone #siri
OBJECTIVE	iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri
OBJECTIVE	iPhone 4S: Setup SIRI for your Tweets. http://t.co/uecqHL6k @apple #apple #iphone #siri
OBJECTIVE	Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple
OBJECTIVE	@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW
OBJECTIVE	Lol and what do those look like? RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management
OBJECTIVE	Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history
OBJECTIVE	Talking @Apple keynotes over lunch with @yuvalariav. Challenged him to check something out ;-)
OBJECTIVE	Does the iPhone4S no longer have that stupid 'network lost' pop up - possibly the most annoying thing ever that you cannot turn off @apple ?
OBJECTIVE	Steve's last Design is apparently the @apple #apple #iPhone 5 | http://t.co/DIfQTmwm
OBJECTIVE	OK @apple your accessories policy is out of hand. I need a powered line in to use the mic? Are you KIDDING ME?
OBJECTIVE	A court in Sydney banned the sale of @Samsung 's Galaxy Tab in Australia over intellectual property infringement claims by @Apple  #IP_wars
OBJECTIVE	@Apple received 1m pre-orders in a single day for its new iPhone 4S #consumer_demand #steve_jobs
OBJECTIVE	@Mommy_gaga,  #Win an @Apple iPod Touch and get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps
OBJECTIVE	#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails, even when the phone is locked!! http://t.co/0q5dLt22
OBJECTIVE	If you sign up for iClould, will you also get iRain? @apple #icloud.
OBJECTIVE	@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc
OBJECTIVE	"Say no to 1,000 things. What are you saying ""no"" to? 7 Rules of Success from Steve Jobs of @apple #prodmgmt #management #innovation"
OBJECTIVE	ok it is back @iphone @apple
OBJECTIVE	Cat accusing tiger for roaring  #Samsung on @Apple
OBJECTIVE	@apple and @nintendo need to partner up for the app store
OBJECTIVE	@apple stuck it to @amazon when it unveiled iCloud, showing that the placement of 'i' before the name of even a failed effort yields success
OBJECTIVE	@nascarwriter right where I left it last week... #iphone4S #Apple @Apple  http://t.co/ksJh8BAS
OBJECTIVE	@paulbentleymelb @apple I think they call that profit-making 'genius'
OBJECTIVE	What's up with @apple stock going up after #SteveJobs death? #Apple #AppleStock
OBJECTIVE	@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining
OBJECTIVE	"This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds ""Newsstand"" #app"
OBJECTIVE	@twalve too busy having slappy hissy-fits with Samsung? @Apple
OBJECTIVE	Fregon el nuevo facebook para iPod/iPhone haha alomejor ya tiene rato pero yo lo acabo de actualizar @apple
OBJECTIVE	RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple
OBJECTIVE	Siri keeps trying to send me to escort services....is that legal? @Apple
OBJECTIVE	Watching iGenius on @Discovery. Based on first 13 minutes, @Apple never should have gone public in 1980.
OBJECTIVE	Ok, so it was a lion and not a leopard. Too much upgrading this weekend. @apple
OBJECTIVE	@virgojud81 well maybe if you would set ya @apple products to send push notifications it would go through.
OBJECTIVE	@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying
OBJECTIVE	#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/zRBak7kL #PampersHelloApps
OBJECTIVE	hmm it seems i should have checked the identity of @apple first…
OBJECTIVE	@apple out of respect, I really do think  the Apple logo should be revised to the one you have no doubt seen… http://t.co/xNKwgxme
OBJECTIVE	#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/en0iacwR #PampersHelloApps
OBJECTIVE	@boothelk did you know the first @apple home computer to use a mouse was called 'the lisa' ??
OBJECTIVE	What? Are we not buying enough iPads already @apple ? Give us a break while we learn to cope with a post Steve Apple http://t.co/w7GTxQZ0
OBJECTIVE	@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU
OBJECTIVE	@Keke71 @blackberry @apple haha I know. So sad.
OBJECTIVE	@Apple needs to give me a contract deal i get them new customers all the time #teamiphone
OBJECTIVE	@HTC vs @Apple who winning
OBJECTIVE	Steve Jobs Biopic Coming Soon - @Apple #Apple #SteveJobs http://t.co/DxZBa5bG
OBJECTIVE	@Jhoodmartin @rolandsmartin yes salute to Steve Jobs and @apple. I'm tweeting and you are watching on the IPad. Let's go Schaub time to lead
OBJECTIVE	"WOW DOGS!! @Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD"
OBJECTIVE	Digital X Worldwide | Today Is Steve Jobs Day In California @apple http://t.co/QSCHuMIN
OBJECTIVE	Watching @cotmtulsa webcast on Joseph  from my iPad on my @apple TV. I love technology. http://t.co/mpBZyl72
OBJECTIVE	Comparing the @apple & @BlackBerry apps/interfaces, can anyone imagine how @BlackBerry could have done worse? #sadreally
OBJECTIVE	Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh
OBJECTIVE	@fundingroadmap @apple also knowing that this is no ending http://t.co/q08cBcuE
OBJECTIVE	"RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShat ..."
OBJECTIVE	@apple http://t.co/2YcsCG68 via @donorschoose
OBJECTIVE	I just told my @apple 4S she was a stupid bitch and her reply was if you insist #lol
OBJECTIVE	Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?
OBJECTIVE	You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan
OBJECTIVE	"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1"
OBJECTIVE	If I was @Apple, I'd publicly denounce and file suit against @Nuance. Then buy 'em on the cheap. #Siri
OBJECTIVE	@NoVaTyler I lost a lot that I paid for @apple @WordsWFriends etc! #nothappy oh well, poop happens
OBJECTIVE	The folks at @apple are awesome! So glad I a #mactard
OBJECTIVE	"Waiting at end of 20 person line after checking in on time for my ""genius bar"" appt. @apple store...I do not find this system ""genius"" #FAIL"
OBJECTIVE	While the improvements in @Apple Mac OS 10.7 #Lion are great, the full-screen implementation on 2 monitors is broken.
OBJECTIVE	@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either
OBJECTIVE	@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet.
OBJECTIVE	RT @TerryStorch: With @twitter and @apple partnership, would be great if SMS from 40404 to iOS devices would use imessage.
OBJECTIVE	Dear @apple can I still use #iWeb for my #mobileme website if I convert to iCloud with my Apple ID for mail and iCal??? #help #dtv thanks!
OBJECTIVE	#California Governor @JerryBrown declares today #SteveJobsDay in his State. Music video tribute  http://t.co/mNr1HIx2 @mashable @cnet @apple
OBJECTIVE	Lmao RT @RobynheaRtz: He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple
OBJECTIVE	@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong
OBJECTIVE	He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple
OBJECTIVE	Just made the switch from @BlackBerry  to @apple and never looking back! #bbwho?
OBJECTIVE	What's up #twitpeeps? How's every @apple user liking iOS 5?
OBJECTIVE	"RT @42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5 Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"
OBJECTIVE	"@Reddclay81 now that were done prasing @Apple 's #iOS5 Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"
OBJECTIVE	on that @Apple shit hard, change my twitter name to @_iFynest
OBJECTIVE	I want Siri on my iPhone4 ! @apple
OBJECTIVE	So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.
OBJECTIVE	Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy
OBJECTIVE	Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store.
OBJECTIVE	@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh
OBJECTIVE	@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od
OBJECTIVE	"@reddclay81 Well then! P.S. Did you respond so fast because of @Apple 's #iOS5 ?"
OBJECTIVE	@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!
OBJECTIVE	How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO
OBJECTIVE	@Apple hits @Samsung in court again - http://t.co/l6brF3yB
OBJECTIVE	@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l
OBJECTIVE	U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple
OBJECTIVE	@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?
OBJECTIVE	@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.
OBJECTIVE	Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb
OBJECTIVE	Can someone explain to me how the hell iMessage differs from a text message? @Apple
OBJECTIVE	@Apple, feel free to accidently ship me a new iPhone 4s #nobigdeal
OBJECTIVE	@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?
OBJECTIVE	#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps
OBJECTIVE	@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop
OBJECTIVE	@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???
OBJECTIVE	has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop & iPhone charger now @toptweets @BBCClick @apple
OBJECTIVE	You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease
OBJECTIVE	Thanks @apple my girlfriend likes #siri more than me now.
OBJECTIVE	"@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p"
OBJECTIVE	SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter
OBJECTIVE	@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5
OBJECTIVE	@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s
OBJECTIVE	Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2
OBJECTIVE	Oops! Apparently @apple is some handle-squatter. Tweetbarassment.
OBJECTIVE	This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple
OBJECTIVE	this reader button for safari is perfect for fic @apple #ios5 #stevejobsday
OBJECTIVE	MacBook Pros constrained, new models appear in Apple’s inventory system @apple @macbookpro... http://t.co/blGr9Ue5
OBJECTIVE	A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe
OBJECTIVE	@apple Give Siri back!
OBJECTIVE	@Apple has lunched its new OS: iSO 5
OBJECTIVE	Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug
OBJECTIVE	New #iOS5 notification center is a big improvement, but @apple missed an easy trick by not making it fully available on lock screen.
OBJECTIVE	@apple http://t.co/LKm2JzIN
OBJECTIVE	The battle of voice controlled AI platforms. If they were mobile OS ind - same q's as in IE antitrust case in EU? Vlingo v @google v @apple
OBJECTIVE	SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter
OBJECTIVE	#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps
OBJECTIVE	Or hide it.. RT @LucasBlack: Dear @Apple.Re: Newsstand. Don't advertise magazines for free:they're NOT free.Also,allow us to remove the app.
OBJECTIVE	#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21
OBJECTIVE	@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps
OBJECTIVE	I have to change my homepage from @apple.  Steve Jobs looks like an owl
OBJECTIVE	@msantram I want @apple to integrate Siri with @Quora.
OBJECTIVE	@MisThang2u nope they wouldn't even let me & my mom switch @apple she has an upgrade mine isn't do til march
OBJECTIVE	@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me.
OBJECTIVE	As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.
OBJECTIVE	can't wait for @Spotify and @Apple to integrate with Siri.
OBJECTIVE	@rjpittman Why you won't use your @apple account.
OBJECTIVE	I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri
OBJECTIVE	strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone
OBJECTIVE	In case you were curious like me.... IPhone 4S: Which Apple #iPhone is Best for Price, Features? http://t.co/d1LonCzc @Apple #HealthIT #EHR
OBJECTIVE	Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple
OBJECTIVE	I don't get it. Instead of @apple dropping the 16GB iPhone 4 down to $99, they release an 8GB one for $99???
OBJECTIVE	Dear @Apple iMessage client for desktop please :)
OBJECTIVE	#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple
OBJECTIVE	Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????
OBJECTIVE	"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps"""
OBJECTIVE	SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter
OBJECTIVE	@Blackberry -vs- @Apple iPhone?
OBJECTIVE	At @Apple HQ
OBJECTIVE	Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc
OBJECTIVE	"#iPhone4S in #Space http://t.co/glOaXhLe via @youtube #nasa @apple"
OBJECTIVE	"RT @stalkertard: hey @apple, how about if IPhone4S = ""IPhone 4 Steve"" and you donate a small portion of the proceeds towards cancer rese ..."
OBJECTIVE	"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps"""
OBJECTIVE	Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl
OBJECTIVE	@_courtneytaylor @apple did you get a 4S?
OBJECTIVE	@apple should make Siri avalible for all devices not exclusive to the iPhone 4S
OBJECTIVE	Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E
OBJECTIVE	@apple http://t.co/awASwV5u
OBJECTIVE	@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf
OBJECTIVE	Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!
OBJECTIVE	@apple iphone 4s arrival on Tuesday!! #iPhone4S
OBJECTIVE	Too many iPhones.  @apple @dcoult #FirstWorldProblems http://t.co/Ck4yfFSY
OBJECTIVE	Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally
OBJECTIVE	At the Genius Bar... Waiting @apple store
OBJECTIVE	no kidding “@thejabberwockey: Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...”
OBJECTIVE	So, what is behind that giant silver door at the @apple store? #MacLife
OBJECTIVE	@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q
OBJECTIVE	@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt
OBJECTIVE	@thejcurt unlocking it at @apple store. RIP, Mr. Jobs.
OBJECTIVE	Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?
OBJECTIVE	RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self.
OBJECTIVE	#IOS5  needed to include a landscape mode for reminders @Apple
OBJECTIVE	De la nada mi #iPhone4 se fue a negro y empezó a vibrar, hubo que resetearlo, que onda con #iOS5 WTFH @Apple
OBJECTIVE	http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone
OBJECTIVE	@davidcohen Sounds like 2nd day strategy isn't working. We got ours yesterday - in and out in no time. @Apple staff awesome/efficient!
OBJECTIVE	@sprint is slow, slow, slow. beware when signing with #SlowSprint. @apple #iphone #iphone4 #iphone4s #Siri #android #TheBufferingNetwork
OBJECTIVE	Waiting on line @Apple store at west 14th Street.
OBJECTIVE	In honor of Steve Jobs. @apple #RIPSteve http://t.co/NyjhkNoU
OBJECTIVE	when is @apple gonna update the fact that i can't see emoji on twitter for mac?
OBJECTIVE	RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/AlDicTd1
OBJECTIVE	RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0
OBJECTIVE	@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!
OBJECTIVE	Just had a look on eBay for iPhone 4s and some have 13,16,24 bids at well over £500 some £530 (16gb white) , they are £499 delivered @apple
OBJECTIVE	#SaturdayCute: Shit That #Siri Says. @Apple designers knew what people were going to ask the new digital assistant... http://t.co/Ecji1iIo
OBJECTIVE	@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete
OBJECTIVE	SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter
OBJECTIVE	So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...
OBJECTIVE	I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple
OBJECTIVE	RT @MyMelange: Wall to wall people, security and a huge line outside just to get in the @Apple store.  http://t.co/i1khkgJm
OBJECTIVE	Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB
OBJECTIVE	Follow me and I follow you!! @iOS5 @fansoflilwayne @follow @apple
OBJECTIVE	"Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s"
OBJECTIVE	@apple and I'm looking at the outside & all you see is sticky notes about steve jobs
OBJECTIVE	@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills)
OBJECTIVE	Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...
OBJECTIVE	@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple
OBJECTIVE	If @Apple could put the USB female connector in cars would be #Dope
OBJECTIVE	What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok
